receiptEventId,shipmentUnitId,locationCode,locationType,actualReceiptDt,sourceColumn,sourceLineId,matchedRequiredDestination,validationStatus,reasonCode
RE-LS-000549-MOSB,HVDC-ADOPT-HE-0349,MOSB,MOSB_OFFSHORE_STAGING,2025-09-16,BZ,LS-000549,false,PASS,
RE-LS-000550-MIR,HVDC-ADOPT-HE-0360,MIR,PROJECT_SITE,2025-05-16,BQ,LS-000550,true,PASS,
RE-LS-000551-SHU,HVDC-ADOPT-SCT-0060,SHU,PROJECT_SITE,2025-05-18,BP,LS-000551,true,PASS,
RE-LS-000551-MIR,HVDC-ADOPT-SCT-0060,MIR,PROJECT_SITE,2025-05-22,BQ,LS-000551,true,PASS,
RE-LS-000551-DAS,HVDC-ADOPT-SCT-0060,DAS,PROJECT_SITE,2025-05-29,BR,LS-000551,true,PASS,
RE-LS-000551-AGI,HVDC-ADOPT-SCT-0060,AGI,PROJECT_SITE,2025-05-29,BS,LS-000551,true,PASS,
RE-LS-000551-MOSB,HVDC-ADOPT-SCT-0060,MOSB,MOSB_OFFSHORE_STAGING,2025-05-22,BZ,LS-000551,false,PASS,
RE-LS-000552-SHU,HVDC-ADOPT-SCT-0062,SHU,PROJECT_SITE,2025-05-30,BP,LS-000552,true,PASS,
RE-LS-000552-MIR,HVDC-ADOPT-SCT-0062,MIR,PROJECT_SITE,2025-05-30,BQ,LS-000552,true,PASS,
RE-LS-000552-DAS,HVDC-ADOPT-SCT-0062,DAS,PROJECT_SITE,2025-06-13,BR,LS-000552,true,PASS,
RE-LS-000552-AGI,HVDC-ADOPT-SCT-0062,AGI,PROJECT_SITE,2025-06-16,BS,LS-000552,true,PASS,
RE-LS-000552-MOSB,HVDC-ADOPT-SCT-0062,MOSB,MOSB_OFFSHORE_STAGING,2025-05-29,BZ,LS-000552,false,PASS,
RE-LS-000553-SHU,HVDC-ADOPT-SCT-0099,SHU,PROJECT_SITE,2025-05-17,BP,LS-000553,true,PASS,
RE-LS-000554-MIR,HVDC-ADOPT-HE-0358,MIR,PROJECT_SITE,2025-10-06,BQ,LS-000554,true,PASS,
RE-LS-000554-DSV_INDOOR,HVDC-ADOPT-HE-0358,DSV_INDOOR,WAREHOUSE,2025-05-24,BT,LS-000554,false,PASS,
RE-LS-000555-AGI,HVDC-ADOPT-HE-0357,AGI,PROJECT_SITE,2026-05-01,BS,LS-000555,true,PASS,
RE-LS-000555-DSV_INDOOR,HVDC-ADOPT-HE-0357,DSV_INDOOR,WAREHOUSE,2025-05-24,BT,LS-000555,false,PASS,
RE-LS-000555-MOSB,HVDC-ADOPT-HE-0357,MOSB,MOSB_OFFSHORE_STAGING,2026-04-29,BZ,LS-000555,false,PASS,
RE-LS-000556-SHU,HVDC-ADOPT-HE-0341,SHU,PROJECT_SITE,2025-08-19,BP,LS-000556,true,PASS,
RE-LS-000556-MIR,HVDC-ADOPT-HE-0341,MIR,PROJECT_SITE,2025-10-24,BQ,LS-000556,true,PASS,
RE-LS-000556-DAS,HVDC-ADOPT-HE-0341,DAS,PROJECT_SITE,2025-09-23,BR,LS-000556,true,PASS,
RE-LS-000556-DSV_INDOOR,HVDC-ADOPT-HE-0341,DSV_INDOOR,WAREHOUSE,2025-05-24,BT,LS-000556,false,PASS,
RE-LS-000556-MOSB,HVDC-ADOPT-HE-0341,MOSB,MOSB_OFFSHORE_STAGING,2025-09-16,BZ,LS-000556,false,PASS,
RE-LS-000557-SHU,HVDC-ADOPT-SCT-0076,SHU,PROJECT_SITE,2025-05-22,BP,LS-000557,true,PASS,
RE-LS-000557-MIR,HVDC-ADOPT-SCT-0076,MIR,PROJECT_SITE,2025-05-22,BQ,LS-000557,true,PASS,
RE-LS-000557-DAS,HVDC-ADOPT-SCT-0076,DAS,PROJECT_SITE,2025-05-25,BR,LS-000557,true,PASS,
RE-LS-000557-MOSB,HVDC-ADOPT-SCT-0076,MOSB,MOSB_OFFSHORE_STAGING,2025-05-22,BZ,LS-000557,false,PASS,
RE-LS-000558-SHU,HVDC-ADOPT-SCT-0081,SHU,PROJECT_SITE,2025-05-22,BP,LS-000558,true,PASS,
RE-LS-000558-MIR,HVDC-ADOPT-SCT-0081,MIR,PROJECT_SITE,2025-05-22,BQ,LS-000558,true,PASS,
RE-LS-000558-DAS,HVDC-ADOPT-SCT-0081,DAS,PROJECT_SITE,2025-05-29,BR,LS-000558,true,PASS,
RE-LS-000558-AGI,HVDC-ADOPT-SCT-0081,AGI,PROJECT_SITE,2025-05-29,BS,LS-000558,true,PASS,
RE-LS-000558-MOSB,HVDC-ADOPT-SCT-0081,MOSB,MOSB_OFFSHORE_STAGING,2025-05-22,BZ,LS-000558,false,PASS,
RE-LS-000559-SHU,HVDC-ADOPT-SCT-0103,SHU,PROJECT_SITE,2025-07-15,BP,LS-000559,true,PASS,
RE-LS-000559-MIR,HVDC-ADOPT-SCT-0103,MIR,PROJECT_SITE,2025-05-27,BQ,LS-000559,true,PASS,
RE-LS-000559-AGI,HVDC-ADOPT-SCT-0103,AGI,PROJECT_SITE,2025-05-29,BS,LS-000559,true,PASS,
RE-LS-000559-MOSB,HVDC-ADOPT-SCT-0103,MOSB,MOSB_OFFSHORE_STAGING,2025-05-19,BZ,LS-000559,false,PASS,
RE-LS-000560-AGI,HVDC-ADOPT-HE-0323,AGI,PROJECT_SITE,2026-01-25,BS,LS-000560,true,PASS,
RE-LS-000560-DSV_INDOOR,HVDC-ADOPT-HE-0323,DSV_INDOOR,WAREHOUSE,2025-06-13,BT,LS-000560,false,PASS,
RE-LS-000560-MOSB,HVDC-ADOPT-HE-0323,MOSB,MOSB_OFFSHORE_STAGING,2025-10-28,BZ,LS-000560,false,PASS,
RE-LS-000561-MIR,HVDC-ADOPT-HE-0324,MIR,PROJECT_SITE,2025-06-05,BQ,LS-000561,true,PASS,
RE-LS-000562-DAS,HVDC-ADOPT-HE-0325-1,DAS,PROJECT_SITE,2025-06-27,BR,LS-000562,true,PASS,
RE-LS-000562-DSV_INDOOR,HVDC-ADOPT-HE-0325-1,DSV_INDOOR,WAREHOUSE,2025-05-27,BT,LS-000562,false,PASS,
RE-LS-000562-MOSB,HVDC-ADOPT-HE-0325-1,MOSB,MOSB_OFFSHORE_STAGING,2025-06-04,BZ,LS-000562,false,PASS,
RE-LS-000563-DAS,HVDC-ADOPT-HE-0325-2,DAS,PROJECT_SITE,2025-06-13,BR,LS-000563,true,PASS,
RE-LS-000563-DSV_INDOOR,HVDC-ADOPT-HE-0325-2,DSV_INDOOR,WAREHOUSE,2025-05-27,BT,LS-000563,false,PASS,
RE-LS-000563-MOSB,HVDC-ADOPT-HE-0325-2,MOSB,MOSB_OFFSHORE_STAGING,2025-06-10,BZ,LS-000563,false,PASS,
RE-LS-000564-DAS,HVDC-ADOPT-HE-0331,DAS,PROJECT_SITE,2025-08-17,BR,LS-000564,true,PASS,
RE-LS-000564-AGI,HVDC-ADOPT-HE-0331,AGI,PROJECT_SITE,2025-12-12,BS,LS-000564,true,PASS,
RE-LS-000564-DSV_OUTDOOR,HVDC-ADOPT-HE-0331,DSV_OUTDOOR,WAREHOUSE,2025-05-24,BU,LS-000564,false,PASS,
RE-LS-000564-MOSB,HVDC-ADOPT-HE-0331,MOSB,MOSB_OFFSHORE_STAGING,2025-11-20,BZ,LS-000564,false,PASS,
RE-LS-000565-DAS,HVDC-ADOPT-HE-0332,DAS,PROJECT_SITE,2025-06-24,BR,LS-000565,true,PASS,
RE-LS-000565-MOSB,HVDC-ADOPT-HE-0332,MOSB,MOSB_OFFSHORE_STAGING,2025-06-23,BZ,LS-000565,false,PASS,
RE-LS-000566-SHU,HVDC-ADOPT-HE-0333,SHU,PROJECT_SITE,2025-05-30,BP,LS-000566,true,PASS,
RE-LS-000567-DAS,HVDC-ADOPT-SCT-0074,DAS,PROJECT_SITE,2025-05-29,BR,LS-000567,true,PASS,
RE-LS-000567-AGI,HVDC-ADOPT-SCT-0074,AGI,PROJECT_SITE,2025-08-28,BS,LS-000567,true,PASS,
RE-LS-000567-MOSB,HVDC-ADOPT-SCT-0074,MOSB,MOSB_OFFSHORE_STAGING,2025-05-26,BZ,LS-000567,false,PASS,
RE-LS-000568-SHU,HVDC-ADOPT-HE-0224,SHU,PROJECT_SITE,2025-05-23,BP,LS-000568,true,PASS,
RE-LS-000569-SHU,HVDC-ADOPT-HE-0225,SHU,PROJECT_SITE,2025-05-23,BP,LS-000569,true,PASS,
RE-LS-000570-MIR,HVDC-ADOPT-HE-0363,MIR,PROJECT_SITE,2025-05-23,BQ,LS-000570,true,PASS,
RE-LS-000571-MIR,HVDC-ADOPT-HE-0361,MIR,PROJECT_SITE,2025-05-23,BQ,LS-000571,true,PASS,
RE-LS-000572-DAS,HVDC-ADOPT-HE-0240,DAS,PROJECT_SITE,2025-08-11,BR,LS-000572,true,PASS,
RE-LS-000572-AGI,HVDC-ADOPT-HE-0240,AGI,PROJECT_SITE,2026-01-27,BS,LS-000572,true,PASS,
RE-LS-000572-DSV_OUTDOOR,HVDC-ADOPT-HE-0240,DSV_OUTDOOR,WAREHOUSE,2025-06-04,BU,LS-000572,false,PASS,
RE-LS-000572-MOSB,HVDC-ADOPT-HE-0240,MOSB,MOSB_OFFSHORE_STAGING,2026-01-20,BZ,LS-000572,false,PASS,
RE-LS-000573-MIR,HVDC-ADOPT-HE-0241,MIR,PROJECT_SITE,2025-06-13,BQ,LS-000573,true,PASS,
RE-LS-000574-SHU,HVDC-ADOPT-HE-0242,SHU,PROJECT_SITE,2025-06-04,BP,LS-000574,true,PASS,
RE-LS-000575-SHU,HVDC-ADOPT-HE-0368-1,SHU,PROJECT_SITE,2025-05-27,BP,LS-000575,true,PASS,
RE-LS-000576-SHU,HVDC-ADOPT-HE-0368-4,SHU,PROJECT_SITE,2025-05-27,BP,LS-000576,true,PASS,
RE-LS-000577-SHU,HVDC-ADOPT-HE-0368-6,SHU,PROJECT_SITE,2025-05-27,BP,LS-000577,true,PASS,
RE-LS-000578-DAS,HVDC-ADOPT-HE-0354,DAS,PROJECT_SITE,2025-08-08,BR,LS-000578,true,PASS,
RE-LS-000578-DSV_INDOOR,HVDC-ADOPT-HE-0354,DSV_INDOOR,WAREHOUSE,2025-05-29,BT,LS-000578,false,PASS,
RE-LS-000578-MOSB,HVDC-ADOPT-HE-0354,MOSB,MOSB_OFFSHORE_STAGING,2025-07-30,BZ,LS-000578,false,PASS,
RE-LS-000579-SHU,HVDC-ADOPT-HE-0369,SHU,PROJECT_SITE,2025-05-30,BP,LS-000579,true,PASS,
RE-LS-000580-MIR,HVDC-ADOPT-HE-0370,MIR,PROJECT_SITE,2025-05-30,BQ,LS-000580,true,PASS,
RE-LS-000581-DAS,HVDC-ADOPT-HE-0371,DAS,PROJECT_SITE,2025-06-13,BR,LS-000581,true,PASS,
RE-LS-000581-AGI,HVDC-ADOPT-HE-0371,AGI,PROJECT_SITE,2025-06-07,BS,LS-000581,true,PASS,
RE-LS-000581-MOSB,HVDC-ADOPT-HE-0371,MOSB,MOSB_OFFSHORE_STAGING,2025-05-30,BZ,LS-000581,false,PASS,
RE-LS-000582-SHU,HVDC-ADOPT-HE-0372,SHU,PROJECT_SITE,2025-05-30,BP,LS-000582,true,PASS,
RE-LS-000583-DAS,HVDC-ADOPT-SIM-0080-A,DAS,PROJECT_SITE,2025-12-01,BR,LS-000583,true,PASS,
RE-LS-000583-MOSB,HVDC-ADOPT-SIM-0080-A,MOSB,MOSB_OFFSHORE_STAGING,2025-11-27,BZ,LS-000583,false,PASS,
RE-LS-000583-HAULER_DG_STORAGE,HVDC-ADOPT-SIM-0080-A,HAULER_DG_STORAGE,DG_STORAGE,2025-06-02,CC,LS-000583,false,PASS,
RE-LS-000584-AGI,HVDC-ADOPT-SIM-0080-B,AGI,PROJECT_SITE,2026-02-05,BS,LS-000584,true,PASS,
RE-LS-000584-MOSB,HVDC-ADOPT-SIM-0080-B,MOSB,MOSB_OFFSHORE_STAGING,2026-01-21,BZ,LS-000584,false,PASS,
RE-LS-000584-HAULER_DG_STORAGE,HVDC-ADOPT-SIM-0080-B,HAULER_DG_STORAGE,DG_STORAGE,2025-06-02,CC,LS-000584,false,PASS,
RE-LS-000585-MIR,HVDC-ADOPT-SIM-0080-C,MIR,PROJECT_SITE,2025-06-03,BQ,LS-000585,true,PASS,
RE-LS-000586-SHU,HVDC-ADOPT-SIM-0080-D,SHU,PROJECT_SITE,2025-06-03,BP,LS-000586,true,PASS,
RE-LS-000587-SHU,HVDC-ADOPT-SCT-0085,SHU,PROJECT_SITE,2025-06-25,BP,LS-000587,true,PASS,
RE-LS-000587-MIR,HVDC-ADOPT-SCT-0085,MIR,PROJECT_SITE,2025-06-10,BQ,LS-000587,true,PASS,
RE-LS-000587-DAS,HVDC-ADOPT-SCT-0085,DAS,PROJECT_SITE,2025-06-14,BR,LS-000587,true,PASS,
RE-LS-000587-AGI,HVDC-ADOPT-SCT-0085,AGI,PROJECT_SITE,2025-06-13,BS,LS-000587,true,PASS,
RE-LS-000587-MOSB,HVDC-ADOPT-SCT-0085,MOSB,MOSB_OFFSHORE_STAGING,2025-06-09,BZ,LS-000587,false,PASS,
RE-LS-000588-SHU,HVDC-ADOPT-SCT-0104,SHU,PROJECT_SITE,2025-06-04,BP,LS-000588,true,PASS,
RE-LS-000589-SHU,HVDC-ADOPT-SCT-0087,SHU,PROJECT_SITE,2025-07-21,BP,LS-000589,true,PASS,
RE-LS-000589-MIR,HVDC-ADOPT-SCT-0087,MIR,PROJECT_SITE,2025-10-31,BQ,LS-000589,true,PASS,
RE-LS-000589-DAS,HVDC-ADOPT-SCT-0087,DAS,PROJECT_SITE,2025-08-28,BR,LS-000589,true,PASS,
RE-LS-000589-AGI,HVDC-ADOPT-SCT-0087,AGI,PROJECT_SITE,2026-02-08,BS,LS-000589,true,PASS,
RE-LS-000589-DSV_INDOOR,HVDC-ADOPT-SCT-0087,DSV_INDOOR,WAREHOUSE,2025-06-11,BT,LS-000589,false,PASS,
RE-LS-000589-MOSB,HVDC-ADOPT-SCT-0087,MOSB,MOSB_OFFSHORE_STAGING,2026-02-05,BZ,LS-000589,false,PASS,
RE-LS-000590-SHU,HVDC-ADOPT-SCT-0072,SHU,PROJECT_SITE,2025-06-05,BP,LS-000590,true,PASS,
RE-LS-000590-MIR,HVDC-ADOPT-SCT-0072,MIR,PROJECT_SITE,2025-06-12,BQ,LS-000590,true,PASS,
RE-LS-000590-DAS,HVDC-ADOPT-SCT-0072,DAS,PROJECT_SITE,2025-06-30,BR,LS-000590,true,PASS,
RE-LS-000590-AGI,HVDC-ADOPT-SCT-0072,AGI,PROJECT_SITE,2025-08-24,BS,LS-000590,true,PASS,
RE-LS-000590-MOSB,HVDC-ADOPT-SCT-0072,MOSB,MOSB_OFFSHORE_STAGING,2025-06-10,BZ,LS-000590,false,PASS,
RE-LS-000591-SHU,HVDC-ADOPT-SCT-0082,SHU,PROJECT_SITE,2025-07-21,BP,LS-000591,true,PASS,
RE-LS-000591-MIR,HVDC-ADOPT-SCT-0082,MIR,PROJECT_SITE,2025-07-21,BQ,LS-000591,true,PASS,
RE-LS-000591-DAS,HVDC-ADOPT-SCT-0082,DAS,PROJECT_SITE,2025-08-25,BR,LS-000591,true,PASS,
RE-LS-000591-AGI,HVDC-ADOPT-SCT-0082,AGI,PROJECT_SITE,2026-02-08,BS,LS-000591,true,PASS,
RE-LS-000591-DSV_INDOOR,HVDC-ADOPT-SCT-0082,DSV_INDOOR,WAREHOUSE,2025-06-14,BT,LS-000591,false,PASS,
RE-LS-000591-MOSB,HVDC-ADOPT-SCT-0082,MOSB,MOSB_OFFSHORE_STAGING,2026-02-05,BZ,LS-000591,false,PASS,
RE-LS-000592-SHU,HVDC-ADOPT-SCT-0084,SHU,PROJECT_SITE,2025-07-01,BP,LS-000592,true,PASS,
RE-LS-000592-MIR,HVDC-ADOPT-SCT-0084,MIR,PROJECT_SITE,2025-07-01,BQ,LS-000592,true,PASS,
RE-LS-000592-DAS,HVDC-ADOPT-SCT-0084,DAS,PROJECT_SITE,2025-07-10,BR,LS-000592,true,PASS,
RE-LS-000592-AGI,HVDC-ADOPT-SCT-0084,AGI,PROJECT_SITE,2025-07-09,BS,LS-000592,true,PASS,
RE-LS-000592-MOSB,HVDC-ADOPT-SCT-0084,MOSB,MOSB_OFFSHORE_STAGING,2025-07-01,BZ,LS-000592,false,PASS,
RE-LS-000593-MIR,HVDC-ADOPT-HE-0228,MIR,PROJECT_SITE,2025-06-04,BQ,LS-000593,true,PASS,
RE-LS-000594-MIR,HVDC-ADOPT-HE-0229,MIR,PROJECT_SITE,2025-06-04,BQ,LS-000594,true,PASS,
RE-LS-000595-MIR,HVDC-ADOPT-PPL-0017,MIR,PROJECT_SITE,2025-11-24,BQ,LS-000595,false,PASS,
RE-LS-000595-JDN_MZD,HVDC-ADOPT-PPL-0017,JDN_MZD,WAREHOUSE,2025-05-31,BX,LS-000595,false,PASS,
RE-LS-000596-SHU,HVDC-ADOPT-HE-0368-3,SHU,PROJECT_SITE,2025-06-03,BP,LS-000596,true,PASS,
RE-LS-000597-SHU,HVDC-ADOPT-HE-0368-5,SHU,PROJECT_SITE,2025-06-11,BP,LS-000597,true,PASS,
RE-LS-000598-SHU,HVDC-ADOPT-SCT-0071,SHU,PROJECT_SITE,2025-06-14,BP,LS-000598,true,PASS,
RE-LS-000598-MIR,HVDC-ADOPT-SCT-0071,MIR,PROJECT_SITE,2025-06-14,BQ,LS-000598,true,PASS,
RE-LS-000598-DAS,HVDC-ADOPT-SCT-0071,DAS,PROJECT_SITE,2025-06-30,BR,LS-000598,true,PASS,
RE-LS-000598-AGI,HVDC-ADOPT-SCT-0071,AGI,PROJECT_SITE,2025-08-24,BS,LS-000598,true,PASS,
RE-LS-000598-MOSB,HVDC-ADOPT-SCT-0071,MOSB,MOSB_OFFSHORE_STAGING,2025-06-13,BZ,LS-000598,false,PASS,
RE-LS-000599-SHU,HVDC-ADOPT-HE-0373,SHU,PROJECT_SITE,2025-06-10,BP,LS-000599,true,PASS,
RE-LS-000600-SHU,HVDC-ADOPT-HE-0375,SHU,PROJECT_SITE,2025-06-10,BP,LS-000600,true,PASS,
RE-LS-000601-SHU,HVDC-ADOPT-SCT-0059,SHU,PROJECT_SITE,2025-06-23,BP,LS-000601,true,PASS,
RE-LS-000601-MIR,HVDC-ADOPT-SCT-0059,MIR,PROJECT_SITE,2025-06-23,BQ,LS-000601,true,PASS,
RE-LS-000601-DAS,HVDC-ADOPT-SCT-0059,DAS,PROJECT_SITE,2025-07-02,BR,LS-000601,true,PASS,
RE-LS-000601-AGI,HVDC-ADOPT-SCT-0059,AGI,PROJECT_SITE,2025-06-30,BS,LS-000601,true,PASS,
RE-LS-000601-MOSB,HVDC-ADOPT-SCT-0059,MOSB,MOSB_OFFSHORE_STAGING,2025-06-23,BZ,LS-000601,false,PASS,
RE-LS-000602-JDN_WATERFRONT,HVDC-ADOPT-PPL-0018,JDN_WATERFRONT,WAREHOUSE,2025-06-12,BY,LS-000602,false,PASS,
RE-LS-000603-MIR,HVDC-ADOPT-HE-0337,MIR,PROJECT_SITE,2025-06-25,BQ,LS-000603,true,PASS,
RE-LS-000604-DAS,HVDC-ADOPT-HE-0338,DAS,PROJECT_SITE,2025-08-07,BR,LS-000604,true,PASS,
RE-LS-000604-AGI,HVDC-ADOPT-HE-0338,AGI,PROJECT_SITE,2025-11-12,BS,LS-000604,true,PASS,
RE-LS-000604-DSV_OUTDOOR,HVDC-ADOPT-HE-0338,DSV_OUTDOOR,WAREHOUSE,2025-07-04,BU,LS-000604,false,PASS,
RE-LS-000604-MOSB,HVDC-ADOPT-HE-0338,MOSB,MOSB_OFFSHORE_STAGING,2025-11-04,BZ,LS-000604,false,PASS,
RE-LS-000605-SHU,HVDC-ADOPT-HE-0339,SHU,PROJECT_SITE,2025-07-11,BP,LS-000605,true,PASS,
RE-LS-000606-DAS,HVDC-ADOPT-HE-0350,DAS,PROJECT_SITE,2025-07-01,BR,LS-000606,true,PASS,
RE-LS-000606-AGI,HVDC-ADOPT-HE-0350,AGI,PROJECT_SITE,2025-07-02,BS,LS-000606,true,PASS,
RE-LS-000606-MOSB,HVDC-ADOPT-HE-0350,MOSB,MOSB_OFFSHORE_STAGING,2025-06-26,BZ,LS-000606,false,PASS,
RE-LS-000607-MIR,HVDC-ADOPT-HE-0351,MIR,PROJECT_SITE,2025-06-17,BQ,LS-000607,true,PASS,
RE-LS-000608-MIR,HVDC-ADOPT-HE-0329,MIR,PROJECT_SITE,2025-06-25,BQ,LS-000608,true,PASS,
RE-LS-000609-AGI,HVDC-ADOPT-HE-0336,AGI,PROJECT_SITE,2025-11-21,BS,LS-000609,true,PASS,
RE-LS-000609-DSV_OUTDOOR,HVDC-ADOPT-HE-0336,DSV_OUTDOOR,WAREHOUSE,2025-06-14,BU,LS-000609,false,PASS,
RE-LS-000609-MOSB,HVDC-ADOPT-HE-0336,MOSB,MOSB_OFFSHORE_STAGING,2025-11-04,BZ,LS-000609,false,PASS,
RE-LS-000610-SHU,HVDC-ADOPT-HE-0368-2,SHU,PROJECT_SITE,2025-06-12,BP,LS-000610,true,PASS,
RE-LS-000611-SHU,HVDC-ADOPT-HE-0401,SHU,PROJECT_SITE,2025-06-19,BP,LS-000611,true,PASS,
RE-LS-000612-SHU,HVDC-ADOPT-HE-0368-7,SHU,PROJECT_SITE,2025-06-17,BP,LS-000612,true,PASS,
RE-LS-000613-SHU,HVDC-ADOPT-HE-0398,SHU,PROJECT_SITE,2025-06-18,BP,LS-000613,true,PASS,
RE-LS-000614-SHU,HVDC-ADOPT-HE-0399,SHU,PROJECT_SITE,2025-06-18,BP,LS-000614,true,PASS,
RE-LS-000615-SHU,HVDC-ADOPT-HE-0403,SHU,PROJECT_SITE,2025-06-19,BP,LS-000615,true,PASS,
RE-LS-000616-SHU,HVDC-ADOPT-HE-0404,SHU,PROJECT_SITE,2025-06-19,BP,LS-000616,true,PASS,
RE-LS-000617-DAS,HVDC-ADOPT-HE-0406,DAS,PROJECT_SITE,2025-06-30,BR,LS-000617,true,PASS,
RE-LS-000617-MOSB,HVDC-ADOPT-HE-0406,MOSB,MOSB_OFFSHORE_STAGING,2025-06-19,BZ,LS-000617,false,PASS,
RE-LS-000618-DAS,HVDC-ADOPT-HE-0407,DAS,PROJECT_SITE,2025-06-30,BR,LS-000618,true,PASS,
RE-LS-000618-MOSB,HVDC-ADOPT-HE-0407,MOSB,MOSB_OFFSHORE_STAGING,2025-06-19,BZ,LS-000618,false,PASS,
RE-LS-000619-DAS,HVDC-ADOPT-HE-0402,DAS,PROJECT_SITE,2025-06-30,BR,LS-000619,true,PASS,
RE-LS-000619-MOSB,HVDC-ADOPT-HE-0402,MOSB,MOSB_OFFSHORE_STAGING,2025-06-20,BZ,LS-000619,false,PASS,
RE-LS-000620-DAS,HVDC-ADOPT-HE-0405,DAS,PROJECT_SITE,2025-06-30,BR,LS-000620,true,PASS,
RE-LS-000620-MOSB,HVDC-ADOPT-HE-0405,MOSB,MOSB_OFFSHORE_STAGING,2025-06-20,BZ,LS-000620,false,PASS,
RE-LS-000621-DAS,HVDC-ADOPT-HE-0230,DAS,PROJECT_SITE,2025-06-30,BR,LS-000621,true,PASS,
RE-LS-000621-MOSB,HVDC-ADOPT-HE-0230,MOSB,MOSB_OFFSHORE_STAGING,2025-06-19,BZ,LS-000621,false,PASS,
RE-LS-000622-DAS,HVDC-ADOPT-HE-0231,DAS,PROJECT_SITE,2025-06-30,BR,LS-000622,true,PASS,
RE-LS-000622-MOSB,HVDC-ADOPT-HE-0231,MOSB,MOSB_OFFSHORE_STAGING,2025-06-19,BZ,LS-000622,false,PASS,
RE-LS-000623-SHU,HVDC-ADOPT-SCT-0116,SHU,PROJECT_SITE,2025-06-21,BP,LS-000623,true,PASS,
RE-LS-000623-MIR,HVDC-ADOPT-SCT-0116,MIR,PROJECT_SITE,2025-06-21,BQ,LS-000623,true,PASS,
RE-LS-000624-SHU,HVDC-ADOPT-SCT-0092,SHU,PROJECT_SITE,2025-12-23,BP,LS-000624,true,PASS,
RE-LS-000624-AGI,HVDC-ADOPT-SCT-0092,AGI,PROJECT_SITE,2025-07-31,BS,LS-000624,true,PASS,
RE-LS-000624-MOSB,HVDC-ADOPT-SCT-0092,MOSB,MOSB_OFFSHORE_STAGING,2025-07-08,BZ,LS-000624,false,PASS,
RE-LS-000625-SHU,HVDC-ADOPT-SCT-0083,SHU,PROJECT_SITE,2025-07-07,BP,LS-000625,true,PASS,
RE-LS-000625-MIR,HVDC-ADOPT-SCT-0083,MIR,PROJECT_SITE,2025-07-07,BQ,LS-000625,true,PASS,
RE-LS-000625-DAS,HVDC-ADOPT-SCT-0083,DAS,PROJECT_SITE,2025-07-26,BR,LS-000625,true,PASS,
RE-LS-000625-AGI,HVDC-ADOPT-SCT-0083,AGI,PROJECT_SITE,2025-08-26,BS,LS-000625,true,PASS,
RE-LS-000625-MOSB,HVDC-ADOPT-SCT-0083,MOSB,MOSB_OFFSHORE_STAGING,2025-07-08,BZ,LS-000625,false,PASS,
RE-LS-000626-SHU,HVDC-ADOPT-SCT-0093,SHU,PROJECT_SITE,2025-07-07,BP,LS-000626,true,PASS,
RE-LS-000626-MIR,HVDC-ADOPT-SCT-0093,MIR,PROJECT_SITE,2025-07-07,BQ,LS-000626,true,PASS,
RE-LS-000626-DAS,HVDC-ADOPT-SCT-0093,DAS,PROJECT_SITE,2025-07-16,BR,LS-000626,true,PASS,
RE-LS-000626-AGI,HVDC-ADOPT-SCT-0093,AGI,PROJECT_SITE,2025-08-26,BS,LS-000626,true,PASS,
RE-LS-000626-MOSB,HVDC-ADOPT-SCT-0093,MOSB,MOSB_OFFSHORE_STAGING,2025-07-08,BZ,LS-000626,false,PASS,
RE-LS-000627-MIR,HVDC-ADOPT-SCT-0098,MIR,PROJECT_SITE,2025-07-07,BQ,LS-000627,true,PASS,
RE-LS-000627-DAS,HVDC-ADOPT-SCT-0098,DAS,PROJECT_SITE,2025-07-26,BR,LS-000627,true,PASS,
RE-LS-000627-AGI,HVDC-ADOPT-SCT-0098,AGI,PROJECT_SITE,2025-08-30,BS,LS-000627,true,PASS,
RE-LS-000627-MOSB,HVDC-ADOPT-SCT-0098,MOSB,MOSB_OFFSHORE_STAGING,2025-07-08,BZ,LS-000627,false,PASS,
RE-LS-000628-SHU,HVDC-ADOPT-SCT-0097-1,SHU,PROJECT_SITE,2025-07-07,BP,LS-000628,true,PASS,
RE-LS-000628-MIR,HVDC-ADOPT-SCT-0097-1,MIR,PROJECT_SITE,2025-12-25,BQ,LS-000628,true,PASS,
RE-LS-000628-MOSB,HVDC-ADOPT-SCT-0097-1,MOSB,MOSB_OFFSHORE_STAGING,2025-07-11,BZ,LS-000628,false,PASS,
RE-LS-000628-HAULER_DG_STORAGE,HVDC-ADOPT-SCT-0097-1,HAULER_DG_STORAGE,DG_STORAGE,2025-07-18,CC,LS-000628,false,PASS,
RE-LS-000629-SHU,HVDC-ADOPT-SCT-0086,SHU,PROJECT_SITE,2025-11-11,BP,LS-000629,true,PASS,
RE-LS-000629-MIR,HVDC-ADOPT-SCT-0086,MIR,PROJECT_SITE,2025-11-13,BQ,LS-000629,true,PASS,
RE-LS-000629-DSV_OUTDOOR,HVDC-ADOPT-SCT-0086,DSV_OUTDOOR,WAREHOUSE,2025-07-01,BU,LS-000629,false,PASS,
RE-LS-000629-HAULER_DG_STORAGE,HVDC-ADOPT-SCT-0086,HAULER_DG_STORAGE,DG_STORAGE,2025-07-10,CC,LS-000629,false,PASS,
RE-LS-000630-ZENER_WH,HVDC-ADOPT-ZEN-0017,ZENER_WH,WAREHOUSE,2025-06-26,CB,LS-000630,false,PASS,
